id,date,brand,region,content
19026,2025-08-28 10:21:29,Wana,Mostaganemm,"they restored service after outage, thanks Wana"
21981,2025-07-30 11:41:29,Djezzy,Bordj Bou Arreridj,  SMS subscription charged me without consent https://support.example.org/ticket/77460
2703,2024-12-11 01:21:28,Mobilis,Constntine,Ils ont coupé mon forfait sans prévenir 😡
13193,2025-07-13 14:13:28,Mobilis,Mostaganem,App asks for permission every open 😒
20147,2025-06-20 13:43:29,Wana,El Oued,Why so many ads? app is unusable http://example.com/issue/8106
13752,2025-03-10 03:35:28,Ooredoo,Annaba,Signal ok but data speed low in Annaba
4072,2025-04-02 01:58:28,Mobilis,Biskraa,تعريض الشبكة سيء في Biskraa ☹️
19145,2025-01-19 18:01:29,Ooredoo,Tlemcen,why am i charged for sms I never sent?? http://example.com/issue/7820
16479,2025-04-19 18:35:29,Mobilis,Bejaia,Streaming 144p only in Bejaia 😭 http://bit.ly/z1jni3
22509,2025-03-11 10:30:29,Djezzy,Ghardaia,"<div>Service restored after 3 hours, thx Djezzy</div>"
14085,2025-09-01 23:22:28,Mobilis,Mascara,Can't make calls since yesterday https://support.example.org/ticket/47266 #help
15377,2025-05-14 16:30:28,Djezzy,Oum El Bouaghi,يوجد تقطع في المكالمات في Oum El Bouaghi
9859,2025-07-11 21:27:28,Mobilis,Setif,Why so many ads? app is unusable http://example.com/issue/8333
19825,2024-12-08 00:26:29,Mobilis,Relizane,Signal lost when entering building near Relizane
14315,2025-07-16 10:45:28,Ooredoo,Sidi Bel Abbes ,internet drop every 5 minutes in Sidi Bel Abbes !!!
1597,2024-11-04 06:06:28,Ooredoo,Orann,The new plan is expensive for students
13834,2025-08-14 10:28:28,Djezzy,Relizane,why tf my data is gone? https://support.example.org/ticket/45996
18505,2025-01-10 16:06:29,Mobilis,Blidah,Customer support didn't answer my call. #support
5636,2025-07-05 21:13:28,Djezzy,Jijel,Best customer care response ever 🙌
2053,2025-08-02 03:54:28,Wana,,The app keeps crashing 😩 please fix @support
17995,2025-05-10 23:40:29,TelecomDZ,Jijl,"support was helpful today, thanks TelecomDZ 😤"
3662,2025-04-04 08:50:28,Wana,Annabba,يوجد تقطع في المكالمات في Annabba
6012,2025-07-19 05:38:28,Wana,Mostaganemm,  Customer support didn't answer my call. #support
10439,2025-08-30 12:30:28,Wana,Constantine,why tf my data is gone? https://support.example.org/ticket/53956
8974,2025-02-16 16:19:28,Mobilis,Tipaza..,  Coverage in Tipaza.. is terrible... http://example.com/issue/1931
12243,2024-12-18 00:49:28,Mobilis,Tipaza..,Signal ok but data speed low in Tipaza..
22765,2025-05-13 17:25:29,Djezzy,Illizi,Network  is  so  slow  today  in  Illizi  😡  https://support.example.org/ticket/53717
2863,2025-02-24 16:41:28,Wana,Mostaganem,"recharge failed, money gone!! contact@Wana.com"
21267,2025-04-02 12:45:29,Ooredoo,,VoLTE not working in Bejaia since 2 days
3373,2025-03-20 22:59:28,Mobilis,Biskraa,random spam message http://spam.example.com
13556,2025-09-13 21:57:28,Djezzy,Guelma,SMS subscription charged me without consent https://support.example.org/ticket/71996
6027,2025-08-22 08:35:28,Djezzy,Khenchela,Data speed fine but latency high in Khenchela
1463,2025-07-01 15:10:28,Ooredoo,,WHY TF MY DATA IS GONE? HTTPS://T.CO/XYZ
597,2025-07-31 15:09:28,Djezzy,Algierrs,Network is so slow today in Algierrs 😡 https://support.example.org/ticket/9745
695,2025-08-02 16:00:28,TelecomDZ,Skikda,يوجد تقطع في المكالمات في Skikda
20891,2025-07-17 07:43:29,Djezzy,Ain Temouchent,internet drop every 5 minutes in Ain Temouchent!!!
5113,2025-08-11 16:24:28,Mobilis,Tipaza..,5G when?? http://example.com/issue/5370
7617,2024-11-28 01:06:28,Ooredoo,Jijl,Ils ont coupé mon forfait sans prévenir 😡
8084,2025-09-16 22:28:28,TelecomDZ,Bejaia,Why is 4G not working?? https://support.example.org/ticket/77467
4931,2025-01-09 09:43:28,Wana,Ouargla,La connexion est lente à Ouargla http://example.com/issue/7350
4849,2025-06-15 04:35:28,Ooredoo,Ouargla,  Bills are wrong again!! charged twice http://bit.ly/clysgk
21080,2025-03-23 21:26:29,Mobilis,Boumerdes!,"The team fixed it fast, impressed! contact@mobilis.com"
5730,2025-08-07 10:24:28,TelecomDZ,Khenchella,SMS FAILED TO DELIVER MULTIPLE TIMES HTTP://EXAMPLE.COM/ISSUE/3662
21810,2025-09-10 08:22:29,Wana,Sidi Bel Abbes ,"Service restored after 3 hours, thx Wana"
14077,2025-05-02 10:55:28,Djezzy,Saida,Streaming 144p only in Saida 😭 https://support.example.org/ticket/76222
7169,2025-04-26 02:24:28,Djezzy,Ghardaia, recharge failed!!  -- #billing
9196,2025-09-24 02:00:28,Djezzy,Annabba,Can't make calls since yesterday http://example.com/issue/8148 #help
6824,2025-07-17 13:16:28,Mobilis,Boumerdes!,"Working fine today, thumbs up Mobilis 👍"
20023,2025-02-02 09:11:29,Djezzy,Jijl,Ils ont coupé mon forfait sans prévenir 😡
16312,2025-05-06 04:25:29,TelecomDZ,Illizi,Promo applied but billing still wrong http://bit.ly/wl9kuf
7653,2025-07-09 18:16:28,Djezzy,Tlemcen,الانترنت ما راهوش يخدم مليح 😤
16164,2025-05-04 04:34:29,TelecomDZ,Boumerdes!,The new plan is expensive for students
11832,2024-11-01 21:23:28,Wana,El Oued,Network is so slow today in El Oued 😡 https://t.co/xyz
22575,2025-02-18 01:15:29,Ooredoo,Tindouf,"Working fine today, thumbs up Ooredoo 👍"
232,2025-01-07 04:23:28,TelecomDZ,Tipaza,تعريض الشبكة سيء في Tipaza ☹️
20703,2025-06-27 12:18:29,Mobilis,Tlemcen,HAPPY WITH MOBILIS OVERALL 👍
17117,2025-04-12 10:44:29,Ooredoo,Biskraa,<html>Error 500</html> app crash
16058,2025-09-08 02:20:29,Djezzy,Tlemcen,App says update required but Play Store shows none https://t.co/xyz
5532,2025-06-30 22:39:28,Ooredoo,Blida,Signal  lost  when  entering  building  near  Blida
5222,2024-11-26 02:34:28,Ooredoo,Biskraa,App login fails with error code 403 https://t.co/xyz
17268,2025-05-29 23:28:29,Mobilis,Saida,Network is so slow today in Saida 😡 http://example.com/issue/4901
4908,2025-07-30 14:25:28,Ooredoo,Guelma,  الانترنت ما راهوش يخدم مليح 😤
19402,2024-11-02 16:48:29,Djezzy,Khenchela,  random spam message http://spam.example.com  
17400,2025-01-07 19:49:29,Ooredoo,,why does tethering fail? https://support.example.org/ticket/44244
9688,2025-09-30 09:00:28,Ooredoo,Blida,"The team fixed it fast, impressed!"
14144,2025-04-05 20:32:28,Djezzy,,SMS subscription charged me without consent https://support.example.org/ticket/8027
20717,2025-02-14 12:28:29,TelecomDZ,Tiziouzou,5G WHEN?? HTTPS://T.CO/XYZ
3292,2025-02-23 21:13:28,Ooredoo,Oran,Ils ont coupé mon forfait sans prévenir 😡
2443,2024-11-29 00:01:28,Ooredoo,Soukahras,I switched from Ooredoo to Djezzy and it's better.
17473,2025-10-03 17:43:29,Djezzy,Blidah,Streaming 144p only in Blidah 😭 https://t.co/xyz
12294,2025-07-08 02:31:28,Mobilis,Ouargla,PROMO APPLIED BUT BILLING STILL WRONG HTTP://EXAMPLE.COM/ISSUE/4056
12432,2025-03-28 14:26:28,Wana,Algierrs,Can't make calls since yesterday https://support.example.org/ticket/53044 #help
12769,2025-01-14 13:04:28,Ooredoo,Oran,Why so many ads? app is unusable https://t.co/xyz
13992,2025-09-13 07:11:28,Djezzy,Constantine,Ils ont coupé mon forfait sans prévenir 😡
8745,2025-09-12 12:33:28,Mobilis,Algierrs,why tf my data is gone? https://t.co/xyz
10533,2025-05-22 21:57:28,Ooredoo,Constntine,Can't make calls since yesterday http://bit.ly/jgyeme #help
10491,2025-05-08 14:07:28,Mobilis,Boumerdes,internet drop every 5 minutes in Boumerdes!!! contact@mobilis.com
108,2025-08-18 04:38:28,Ooredoo,Constntine,VoLTE not working in Constntine since 2 days
12011,2024-10-25 20:43:28,Djezzy,Tlemceen,تعريض الشبكة سيء في Tlemceen ☹️  
15611,2025-03-17 15:32:28,Wana,Bejaia,مشكلة في الشبكة في Bejaia 😠
14557,2024-12-30 18:19:28,Djezzy,Mostaganem,¿Por qué el internet está lento? https://t.co/xyz
17294,2025-09-22 08:33:29,TelecomDZ,Constntine,My SIM not activated after 24h http://bit.ly/6qjkgk
939,2025-03-07 21:23:28,Wana,Jijel,"support was helpful today, thanks Wana"
10928,2025-06-10 22:50:28,Djezzy,Seteef,Loving the new offers 💯💯 visit http://bit.ly/33jahq
11173,2025-01-15 06:21:28,TelecomDZ,Ouargla,  Why so many ads? app is unusable http://bit.ly/5bqvvt
1027,2025-03-19 22:15:28,Djezzy,Mila,Streaming 144p only in Mila 😭 https://t.co/xyz
4030,2025-07-30 15:52:28,Djezzy,El Oued,Why so many ads? app is unusable https://support.example.org/ticket/33173
21487,2025-04-12 17:02:29,Ooredoo,,Test speed: 0.2 Mbps in Setif http://bit.ly/aw2tpg
19074,2025-05-25 09:47:29,Ooredoo,Biskra,Promos are good but network bad 😅
7472,2025-06-26 07:43:28,TelecomDZ,,مشكلة  في  الشبكة  في  Laghouat  😠
2445,2025-05-11 10:14:28,Ooredoo,Sidi Bel Abbes,Lost connection mid-call with mom 😠 #sad
10431,2025-04-01 06:58:28,Ooredoo,Tipaza..,MY HOTSPOT DISCONNECTS AFTER 2 MINS
16098,2025-04-18 07:23:29,Wana,Oum El Bouaghi,why am i charged for sms I never sent?? http://example.com/issue/345
109,2025-06-05 06:52:28,Wana,Boumerdes,No signal in Boumerdes. anyone else??
18850,2025-04-27 10:05:29,Djezzy,Relizane,Ils ont coupé mon forfait sans prévenir 😡
12880,2025-07-14 00:06:28,Mobilis,Oran,App login fails with error code 403 https://support.example.org/ticket/93548
18973,2025-10-18 23:21:29,Mobilis,Tiziouzou,Customer support didn't answer my call. #support
7363,2025-04-26 05:28:28,Mobilis,Saida,🔥🔥🔥 best promo ever!!!
20253,2025-06-18 20:48:29,Wana,Khenchela,The new plan is expensive for students 👍
21087,2025-07-16 16:54:29,Wana,Soukahras,Promos are good but network bad 😅
7103,2025-05-11 18:42:28,Wana,Tizi Ouzou,Streaming 144p only in Tizi Ouzou 😭 http://example.com/issue/8200
19292,2025-05-31 04:15:29,Ooredoo,Annaba,App asks for permission every open 😒
1545,2025-10-14 22:01:28,TelecomDZ,Illizi,  Happy with TelecomDZ overall 👍
20400,2025-02-28 19:04:29,Wana,El Bayadh,La couverture est top ici dans El Bayadh 👍
3502,2025-07-09 13:17:28,Ooredoo,,SMS subscription charged me without consent http://example.com/issue/7789
22304,2025-08-13 02:36:29,TelecomDZ,Algierrs,Why so many ads? app is unusable https://support.example.org/ticket/59557
22639,2025-01-03 00:26:29,Wana,Tlemcen,Signal lost when entering building near Tlemcen
13408,2024-12-12 23:23:28,TelecomDZ,Tlemceen,تعريض الشبكة سيء في Tlemceen ☹️
9746,2024-11-23 01:47:28,Wana,Blidah,No signal in Blidah. anyone else??
11801,2025-05-03 04:39:28,TelecomDZ,Tizi Ouzou,5G when?? http://example.com/issue/138
10917,2024-10-31 15:13:28,TelecomDZ,Khenchella,random  spam  message  http://spam.example.com
13034,2025-04-30 07:21:28,Djezzy,Biskra,تعريض الشبكة سيء في Biskra ☹️
8523,2025-10-04 15:08:28,Ooredoo,Sidi Bel Abbes,random spam message http://spam.example.com
18966,2024-12-12 10:04:29,Mobilis,Boumerdes,<div>internet so slooooow 😭 #Djezzy</div>
17930,2025-03-20 15:36:29,Mobilis,El Oued,تعريض الشبكة سيء في El Oued ☹️ contact@mobilis.com
12479,2025-07-12 12:07:28,Wana,Annaba,الانترنت ما راهوش يخدم مليح 😤
21063,2025-02-17 21:17:29,Ooredoo,Oran,مافهمتش  علاش  الباكيج  خلصت؟  http://bit.ly/3d6dbi
22891,2025-04-22 08:00:29,Ooredoo,Annabba,Network is so slow today in Annabba 😡 https://t.co/xyz
4209,2025-06-07 00:59:28,Wana,El Oued,يوجد تقطع في المكالمات في El Oued
5543,2025-05-03 23:14:28,Wana,Constntine,  Happy with Wana overall 👍
21029,2025-07-25 18:47:29,Djezzy,Tizi Ouzou,SMS subscription charged me without consent http://example.com/issue/6384
2365,2025-04-18 02:43:28,Mobilis,Relizane,No  signal  in  Relizane.  anyone  else??
6075,2024-10-23 20:36:28,Djezzy,Tizi Ouzou,Signal lost when entering building near Tizi Ouzou
5568,2025-06-08 19:58:28,Mobilis,Jijel,Streaming 144p only in Jijel 😭 http://example.com/issue/445
10636,2025-07-09 22:52:28,Ooredoo,Oran,CAN'T MAKE CALLS SINCE YESTERDAY HTTP://EXAMPLE.COM/ISSUE/3378 #HELP
21600,2025-07-07 13:28:29,Ooredoo,Mila,مافهمتش علاش الباكيج خلصت؟ http://example.com/issue/7289
9735,2025-09-02 20:03:28,TelecomDZ,Jijl,تعريض الشبكة سيء في Jijl ☹️
9481,2025-03-10 04:11:28,Djezzy,Algiers,"RECHARGE FAILED, MONEY GONE!! CONTACT@DJEZZY.COM"
14110,2025-03-16 14:09:28,TelecomDZ,Mascara,Streaming 144p only in Mascara 😭 http://example.com/issue/6964
5791,2024-11-11 15:15:28,TelecomDZ,Laghowat,تعريض الشبكة سيء في Laghowat ☹️
7534,2025-07-14 17:25:28,Djezzy,El Oued,"support was helpful today, thanks Djezzy"
16071,2025-10-14 08:17:29,TelecomDZ,Bejaiaa,¿Por qué el internet está lento? https://t.co/xyz
6840,2025-06-27 17:03:28,Djezzy,Jijel,why tf my data is gone? https://t.co/xyz
2780,2024-10-28 10:14:28,Ooredoo,Tindouf,Coverage in Tindouf is terrible... http://example.com/issue/1276
16427,2025-05-16 18:01:29,TelecomDZ,Bordj Bou Arreridj,<div>why does tethering fail? http://example.com/issue/6911</div>
18178,2025-04-28 06:49:29,Wana,,App asks for permission every open 😒
19981,2025-10-07 12:21:29,Djezzy,El Oued,Lost connection mid-call with mom 😠 #sad
10949,2025-02-15 07:58:28,TelecomDZ,Mila,Ils ont coupé mon forfait sans prévenir 😡
13818,2025-09-08 19:36:28,Djezzy,Tizi Ouzou,Lost connection mid-call with mom 😠 #sad
4407,2025-08-07 14:08:28,Wana,Tindouf,Why so many ads? app is unusable https://t.co/xyz
22763,2025-07-06 00:15:29,TelecomDZ,Ouargla,La couverture est top ici dans Ouargla 👍
14160,2025-09-06 19:24:28,Wana,Boumerdes,App login fails with error code 403 http://example.com/issue/8239
19816,2025-06-14 11:46:29,Ooredoo,Soukahras,Why so many ads? app is unusable https://t.co/xyz
18546,2024-11-23 00:35:29,Djezzy,Mostaganemm,The app keeps crashing 😩 please fix @support
5500,2025-02-05 05:16:28,Wana,Bejaiaa,"they restored service after outage, thanks Wana"
20962,2025-07-05 07:06:29,Mobilis,Constntine,The new plan is expensive for students
11539,2025-05-15 12:03:28,TelecomDZ,Orann,"  Working fine today, thumbs up TelecomDZ 👍"
22140,2024-12-25 03:52:29,TelecomDZ,Ghardaia,Bills are wrong again!! charged twice http://bit.ly/2ric0b
19501,2025-09-02 23:06:29,Mobilis,Annabba,LA COUVERTURE EST TOP ICI DANS ANNABBA 👍
18448,2025-06-11 11:27:29,Djezzy,Bejaia,  recharge  failed!!    --  #billing
12541,2024-12-04 02:11:28,Wana,Constntine,La couverture est top ici dans Constntine 👍
16885,2025-04-09 18:44:29,TelecomDZ,Oum El Bouaghi,Network is so slow today in Oum El Bouaghi 😡 http://bit.ly/f211o7
9941,2025-03-13 08:53:28,Ooredoo,Tlemcen,SMS subscription charged me without consent https://support.example.org/ticket/43372
9738,2025-08-05 06:02:28,Djezzy,Tizi Ouzou,
18827,2025-10-08 04:59:29,Wana,Tipaza.., recharge failed!!  -- #billing
21019,2025-07-23 00:26:29,Djezzy,Jijl,INTERNET DROP EVERY 5 MINUTES IN JIJL!!!
10866,2025-10-18 19:09:28,Wana,Bejaiaa,App asks for permission every open 😒  
2317,2024-11-26 15:15:28,Mobilis,Oum El Bouaghi,Can't make calls since yesterday https://support.example.org/ticket/92198 #help
12871,2025-06-09 15:52:28,Ooredoo,Relizane,"Service restored after 3 hours, thx Ooredoo"
17955,2025-09-18 00:51:29,Mobilis,Biskraa,WHY SO MANY ADS? APP IS UNUSABLE HTTP://EXAMPLE.COM/ISSUE/9558
3747,2025-07-28 14:11:28,TelecomDZ,Bejaiaa,  مشكلة في الشبكة في Bejaiaa 😠
16921,2025-08-28 12:44:29,Mobilis,Tipaza..,Data speed fine but latency high in Tipaza..
2526,2024-12-10 13:27:28,TelecomDZ,Souk Ahras,<div>Lost connection mid-call with mom 😠 #sad</div>
17260,2025-03-30 07:58:29,TelecomDZ,Boumerdes,CAN'T MAKE CALLS SINCE YESTERDAY HTTPS://T.CO/XYZ #HELP
2423,2025-04-29 19:53:28,Ooredoo,Biskra,I see 'network busy' message often in Biskra
19930,2025-02-10 07:53:29,Djezzy,Batna,Test speed: 0.2 Mbps in Batna https://t.co/xyz
5878,2024-11-27 21:11:28,TelecomDZ,Tipaza,La connexion est lente à Tipaza http://example.com/issue/3165
22667,2025-06-05 06:28:29,Ooredoo,Tlemceen,Loving the new offers 💯💯 visit http://example.com/issue/7972
20690,2025-04-29 11:33:29,TelecomDZ,Bejaiaa,  random spam message http://spam.example.com
17186,2025-04-11 14:04:29,Djezzy,Mostaganem,Loving the new offers 💯💯 visit https://support.example.org/ticket/69915
19481,2025-06-10 17:45:29,TelecomDZ,Oran,<html>Error 500</html> app crash
6911,2025-03-09 10:30:28,Djezzy,Oran,Signal lost when entering building near Oran
6242,2025-08-18 08:51:28,Mobilis,Tlemcen,Excellent  service  by  Mobilis!  ❤️
19767,2024-11-25 19:05:29,Djezzy,M'Sila,الانترنت ما راهوش يخدم مليح 😤
15829,2024-10-20 04:28:28,Mobilis,Blidah,I switched from Mobilis to TelecomDZ and it's better.
1829,2025-05-13 02:18:28,TelecomDZ,Khenchela,Excellent service by TelecomDZ! ❤️
16803,2024-10-26 01:10:29,Djezzy,Tiziouzou,Coverage in Tiziouzou is terrible... https://t.co/xyz
3847,2025-08-09 14:46:28,Mobilis,Constantine,Mobilis please fix the network! #outage
1531,2025-07-16 20:31:28,Mobilis,,App login fails with error code 403 http://example.com/issue/2438
8933,2025-10-04 06:58:28,Djezzy,Seteef,Can't make calls since yesterday https://t.co/xyz #help
16216,2025-02-08 23:58:29,TelecomDZ,Khenchela,Trop de pubs dans l'app 😤
20742,2024-11-26 00:06:29,Djezzy,Biskraa,  Data speed fine but latency high in Biskraa
10372,2025-06-23 13:43:28,Djezzy,Biskraa,مافهمتش علاش الباكيج خلصت؟ https://support.example.org/ticket/39695
18597,2024-11-15 06:52:29,TelecomDZ,Khenchela,App says update required but Play Store shows none https://support.example.org/ticket/26804
4830,2025-09-17 03:41:28,Ooredoo,Tlemcen,App login fails with error code 403 https://t.co/xyz
5046,2025-04-09 13:34:28,Wana,Mostaganemm,Lost connection mid-call with mom 😠 #sad
19610,2024-12-19 04:37:29,Wana,M'Sila,"App freeze, re-opened 10 times http://bit.ly/wkk8gl 😑"
16566,2024-12-30 18:04:29,Mobilis,Tebessa,Best customer care response ever 🙌
16316,2025-04-03 02:49:29,Wana,Bordj Bou Arreridj,Wana please fix the network! #outage
8166,2025-03-30 06:57:28,Wana,Constntine,Promo applied but billing still wrong https://support.example.org/ticket/90035
10646,2025-06-08 04:32:28,Wana,Constntine,تعريض الشبكة سيء في Constntine ☹️
15251,2025-04-02 08:25:28,Wana,Jijl,La connexion est lente à Jijl http://bit.ly/19bzu4
21006,2025-02-03 05:42:29,Wana,Blidah,Trop de pubs dans l'app 😤
1028,2025-01-22 07:58:28,Djezzy,Laghowat,<div>App login fails with error code 403 http://bit.ly/hr478f</div>
19670,2025-02-01 16:39:29,TelecomDZ,Blida,Signal ok but data speed low in Blida 😡
18043,2025-05-03 17:32:29,Wana,Tipaza,Signal ok but data speed low in Tipaza
16197,2024-12-26 21:53:29,Wana,Biskraa,"The team fixed it fast, impressed!"
7375,2025-07-16 19:43:28,TelecomDZ,Mila,Signal lost when entering building near Mila
7041,2025-10-01 11:58:28,TelecomDZ,Sidi Bel Abbes ,SMS subscription charged me without consent http://bit.ly/zvvgjt
15433,2024-11-28 03:20:28,Ooredoo,Setif,"they restored service after outage, thanks Ooredoo"
4068,2025-01-19 03:54:28,Djezzy,Setif,Happy with Djezzy overall 👍
21667,2024-10-23 17:57:29,TelecomDZ,Blida,APP SAYS UPDATE REQUIRED BUT PLAY STORE SHOWS NONE HTTP://BIT.LY/BYKZW2
564,2024-12-21 04:38:28,Djezzy,Guelma,مافهمتش علاش الباكيج خلصت؟ HTTP://BIT.LY/T5YXKR
20273,2025-10-06 19:59:29,Mobilis,Skikda,My hotspot disconnects after 2 mins
21826,2025-07-14 02:59:29,Djezzy,Annaba,Happy with Djezzy overall 👍
22930,2025-03-24 12:16:29,Wana,Jijel,Can't make calls since yesterday https://t.co/xyz #help
18703,2025-06-14 17:31:29,TelecomDZ,Seteef,"Bonjour, réseau très lent aujourd'hui https://support.example.org/ticket/60430"
1853,2025-01-14 00:25:28,Mobilis,Laghowat, recharge failed!!  -- #billing
10581,2025-02-12 16:12:28,Wana,Laghouat,  App says update required but Play Store shows none http://example.com/issue/5077
